,Ex,filename,filepath,gtpath,LCDP
a2421-WP_CRW_0363,-1,a2421-WP_CRW_0363.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a2421-WP_CRW_0363.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a2421-WP_CRW_0363.png,LCDP
a0859-dvf_099,1,a0859-dvf_099.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a0859-dvf_099.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a0859-dvf_099.png,LCDP
a4780-DSC_0389,-1,a4780-DSC_0389.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4780-DSC_0389.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4780-DSC_0389.png,LCDP
a3937-dvf_060,-1,a3937-dvf_060.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3937-dvf_060.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3937-dvf_060.png,LCDP
a3806-tc_DSC0674,-1,a3806-tc_DSC0674.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3806-tc_DSC0674.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3806-tc_DSC0674.png,LCDP
r5f2e6bc9t,-1,r5f2e6bc9t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r5f2e6bc9t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r5f2e6bc9t.png,LCDP
rd71eb1e2t,-1,rd71eb1e2t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/rd71eb1e2t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/rd71eb1e2t.png,LCDP
a3472-jn_20080814_New_York_City_011,-1,a3472-jn_20080814_New_York_City_011.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3472-jn_20080814_New_York_City_011.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3472-jn_20080814_New_York_City_011.png,LCDP
a1131-dvf_020,-1,a1131-dvf_020.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a1131-dvf_020.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a1131-dvf_020.png,LCDP
a0145-DSC_0009-1,-1,a0145-DSC_0009-1.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a0145-DSC_0009-1.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a0145-DSC_0009-1.png,LCDP
r42028c28t,1,r42028c28t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r42028c28t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r42028c28t.png,LCDP
rc7e696dbt,-1,rc7e696dbt.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/rc7e696dbt.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/rc7e696dbt.png,LCDP
r3641d425t,-1,r3641d425t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r3641d425t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r3641d425t.png,LCDP
r251e0ffet,-1,r251e0ffet.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r251e0ffet.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r251e0ffet.png,LCDP
r558503f4t,-1,r558503f4t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r558503f4t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r558503f4t.png,LCDP
rcfedfa73t,-1,rcfedfa73t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/rcfedfa73t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/rcfedfa73t.png,LCDP
a0786-MB_060708_253,-1,a0786-MB_060708_253.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a0786-MB_060708_253.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a0786-MB_060708_253.png,LCDP
r2e7a8e96t,1,r2e7a8e96t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r2e7a8e96t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r2e7a8e96t.png,LCDP
r724351e3t,-1,r724351e3t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r724351e3t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r724351e3t.png,LCDP
rd82edc3ft,1,rd82edc3ft.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/rd82edc3ft.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/rd82edc3ft.png,LCDP
a3260-dvf_048,-1,a3260-dvf_048.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3260-dvf_048.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3260-dvf_048.png,LCDP
a0148-07-07-16-at-23h50m49s-_MG_2214,-1,a0148-07-07-16-at-23h50m49s-_MG_2214.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a0148-07-07-16-at-23h50m49s-_MG_2214.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a0148-07-07-16-at-23h50m49s-_MG_2214.png,LCDP
a3814-_DSC0075-2,-1,a3814-_DSC0075-2.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3814-_DSC0075-2.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3814-_DSC0075-2.png,LCDP
r072d955bt,-1,r072d955bt.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r072d955bt.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r072d955bt.png,LCDP
r6262ea1dt,-1,r6262ea1dt.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r6262ea1dt.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r6262ea1dt.png,LCDP
r5992a980t,-1,r5992a980t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r5992a980t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r5992a980t.png,LCDP
rc9836113t,1,rc9836113t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/rc9836113t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/rc9836113t.png,LCDP
r0a94587ft,1,r0a94587ft.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r0a94587ft.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r0a94587ft.png,LCDP
a4014-JI2E4114,-1,a4014-JI2E4114.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4014-JI2E4114.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4014-JI2E4114.png,LCDP
r630ba80et,1,r630ba80et.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r630ba80et.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r630ba80et.png,LCDP
r380f8bcet,1,r380f8bcet.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r380f8bcet.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r380f8bcet.png,LCDP
a1022-IMG_4563,-1,a1022-IMG_4563.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a1022-IMG_4563.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a1022-IMG_4563.png,LCDP
a4732-Ja_Pe-40,-1,a4732-Ja_Pe-40.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4732-Ja_Pe-40.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4732-Ja_Pe-40.png,LCDP
a2677-KE_-2160,-1,a2677-KE_-2160.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a2677-KE_-2160.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a2677-KE_-2160.png,LCDP
a3133-jmac_DSC3578,1,a3133-jmac_DSC3578.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3133-jmac_DSC3578.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3133-jmac_DSC3578.png,LCDP
a2822-jmac_MG_1389,1,a2822-jmac_MG_1389.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a2822-jmac_MG_1389.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a2822-jmac_MG_1389.png,LCDP
r0b76b82ft,1,r0b76b82ft.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r0b76b82ft.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r0b76b82ft.png,LCDP
r90d17ec5t,-1,r90d17ec5t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r90d17ec5t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r90d17ec5t.png,LCDP
a3381-IMG_0051,-1,a3381-IMG_0051.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3381-IMG_0051.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3381-IMG_0051.png,LCDP
r012d1dbet,1,r012d1dbet.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r012d1dbet.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r012d1dbet.png,LCDP
r7fccf7d2t,1,r7fccf7d2t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r7fccf7d2t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r7fccf7d2t.png,LCDP
r5270a788t,1,r5270a788t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r5270a788t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r5270a788t.png,LCDP
r872240c5t,-1,r872240c5t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r872240c5t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r872240c5t.png,LCDP
r88ed80f2t,-1,r88ed80f2t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r88ed80f2t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r88ed80f2t.png,LCDP
a2948-kme_511,-1,a2948-kme_511.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a2948-kme_511.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a2948-kme_511.png,LCDP
a3120-jn_20080802_0026,-1,a3120-jn_20080802_0026.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3120-jn_20080802_0026.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3120-jn_20080802_0026.png,LCDP
ra41ef096t,-1,ra41ef096t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/ra41ef096t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/ra41ef096t.png,LCDP
rb02d8602t,1,rb02d8602t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/rb02d8602t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/rb02d8602t.png,LCDP
a4530-kme_0805,-1,a4530-kme_0805.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4530-kme_0805.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4530-kme_0805.png,LCDP
a0074-WP_CRW_0343,1,a0074-WP_CRW_0343.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a0074-WP_CRW_0343.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a0074-WP_CRW_0343.png,LCDP
a3529-WP_CRW_0659,-1,a3529-WP_CRW_0659.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3529-WP_CRW_0659.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3529-WP_CRW_0659.png,LCDP
r04cfa379t,-1,r04cfa379t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r04cfa379t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r04cfa379t.png,LCDP
r0a5d7cb6t,-1,r0a5d7cb6t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r0a5d7cb6t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r0a5d7cb6t.png,LCDP
r1267fa5bt,-1,r1267fa5bt.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r1267fa5bt.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r1267fa5bt.png,LCDP
a0012-kme_143,-1,a0012-kme_143.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a0012-kme_143.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a0012-kme_143.png,LCDP
rebb2ec8ft,-1,rebb2ec8ft.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/rebb2ec8ft.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/rebb2ec8ft.png,LCDP
r3758e30dt,1,r3758e30dt.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r3758e30dt.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r3758e30dt.png,LCDP
a4735-Duggan_090307_5553,-1,a4735-Duggan_090307_5553.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4735-Duggan_090307_5553.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4735-Duggan_090307_5553.png,LCDP
r45705c87t,1,r45705c87t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r45705c87t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r45705c87t.png,LCDP
a0564-kme_176,-1,a0564-kme_176.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a0564-kme_176.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a0564-kme_176.png,LCDP
a1916-dvf_065,-1,a1916-dvf_065.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a1916-dvf_065.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a1916-dvf_065.png,LCDP
r0f1aef1ft,-1,r0f1aef1ft.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r0f1aef1ft.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r0f1aef1ft.png,LCDP
r2420c23bt,1,r2420c23bt.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r2420c23bt.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r2420c23bt.png,LCDP
ra5075caet,-1,ra5075caet.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/ra5075caet.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/ra5075caet.png,LCDP
r8a7f6044t,-1,r8a7f6044t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r8a7f6044t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r8a7f6044t.png,LCDP
a2895-_DSC1934,-1,a2895-_DSC1934.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a2895-_DSC1934.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a2895-_DSC1934.png,LCDP
a3327-Ja_Pe-5,-1,a3327-Ja_Pe-5.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3327-Ja_Pe-5.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3327-Ja_Pe-5.png,LCDP
r7d27838ct,1,r7d27838ct.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r7d27838ct.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r7d27838ct.png,LCDP
a1211-_DSC0035,-1,a1211-_DSC0035.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a1211-_DSC0035.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a1211-_DSC0035.png,LCDP
a3023-jmac_DSC2813,-1,a3023-jmac_DSC2813.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3023-jmac_DSC2813.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3023-jmac_DSC2813.png,LCDP
a3613-_DSC3264,-1,a3613-_DSC3264.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3613-_DSC3264.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3613-_DSC3264.png,LCDP
a4865-Duggan_090331_6584,-1,a4865-Duggan_090331_6584.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4865-Duggan_090331_6584.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4865-Duggan_090331_6584.png,LCDP
a2833-NKIM_MG_2606,-1,a2833-NKIM_MG_2606.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a2833-NKIM_MG_2606.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a2833-NKIM_MG_2606.png,LCDP
r57e9931bt,-1,r57e9931bt.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r57e9931bt.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r57e9931bt.png,LCDP
a3114-jmacdscf0563,-1,a3114-jmacdscf0563.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3114-jmacdscf0563.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3114-jmacdscf0563.png,LCDP
r51605b01t,-1,r51605b01t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r51605b01t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r51605b01t.png,LCDP
r8e29e665t,-1,r8e29e665t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r8e29e665t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r8e29e665t.png,LCDP
a3509-_DGW6337,-1,a3509-_DGW6337.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3509-_DGW6337.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3509-_DGW6337.png,LCDP
a4674-_DSC0089,-1,a4674-_DSC0089.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4674-_DSC0089.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4674-_DSC0089.png,LCDP
a4211-Duggan_090305_5296,1,a4211-Duggan_090305_5296.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4211-Duggan_090305_5296.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4211-Duggan_090305_5296.png,LCDP
a4635-DSC_0017,-1,a4635-DSC_0017.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4635-DSC_0017.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4635-DSC_0017.png,LCDP
rad01650bt,-1,rad01650bt.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/rad01650bt.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/rad01650bt.png,LCDP
rdec7b3adt,-1,rdec7b3adt.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/rdec7b3adt.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/rdec7b3adt.png,LCDP
a3875-_DSC0013,-1,a3875-_DSC0013.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3875-_DSC0013.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3875-_DSC0013.png,LCDP
a3251-_DSC1093,-1,a3251-_DSC1093.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3251-_DSC1093.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3251-_DSC1093.png,LCDP
a0351-MB_070908_006,-1,a0351-MB_070908_006.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a0351-MB_070908_006.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a0351-MB_070908_006.png,LCDP
a3451-IMG_1088,-1,a3451-IMG_1088.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3451-IMG_1088.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3451-IMG_1088.png,LCDP
a2624-DSC_0014-3,-1,a2624-DSC_0014-3.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a2624-DSC_0014-3.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a2624-DSC_0014-3.png,LCDP
a1540-JI2E3898,1,a1540-JI2E3898.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a1540-JI2E3898.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a1540-JI2E3898.png,LCDP
r3c9557d3t,1,r3c9557d3t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r3c9557d3t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r3c9557d3t.png,LCDP
a4210-kme_0540,-1,a4210-kme_0540.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4210-kme_0540.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4210-kme_0540.png,LCDP
r07dba73ft,-1,r07dba73ft.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r07dba73ft.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r07dba73ft.png,LCDP
r08d2b4dat,-1,r08d2b4dat.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r08d2b4dat.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r08d2b4dat.png,LCDP
a0024-_DSC8932,1,a0024-_DSC8932.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a0024-_DSC8932.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a0024-_DSC8932.png,LCDP
r5100a818t,1,r5100a818t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r5100a818t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r5100a818t.png,LCDP
r2688eaf6t,1,r2688eaf6t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r2688eaf6t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r2688eaf6t.png,LCDP
rcb80023ft,1,rcb80023ft.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/rcb80023ft.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/rcb80023ft.png,LCDP
red5e6d66t,-1,red5e6d66t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/red5e6d66t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/red5e6d66t.png,LCDP
a3530-IMG_1853,-1,a3530-IMG_1853.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3530-IMG_1853.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3530-IMG_1853.png,LCDP
a1378-dgw_039,-1,a1378-dgw_039.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a1378-dgw_039.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a1378-dgw_039.png,LCDP
a0892-jmac_MG_0130,-1,a0892-jmac_MG_0130.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a0892-jmac_MG_0130.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a0892-jmac_MG_0130.png,LCDP
a1566-NKIM_112,-1,a1566-NKIM_112.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a1566-NKIM_112.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a1566-NKIM_112.png,LCDP
r3d6930b4t,-1,r3d6930b4t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r3d6930b4t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r3d6930b4t.png,LCDP
a1489-IMG_4766,-1,a1489-IMG_4766.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a1489-IMG_4766.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a1489-IMG_4766.png,LCDP
a2570-jmac_MG_5734,-1,a2570-jmac_MG_5734.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a2570-jmac_MG_5734.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a2570-jmac_MG_5734.png,LCDP
a0570-_DSC0084,-1,a0570-_DSC0084.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a0570-_DSC0084.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a0570-_DSC0084.png,LCDP
r30c2f54ct,-1,r30c2f54ct.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r30c2f54ct.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r30c2f54ct.png,LCDP
a3129-jmac_DSC3926,-1,a3129-jmac_DSC3926.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3129-jmac_DSC3926.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3129-jmac_DSC3926.png,LCDP
a0379-kme_397,-1,a0379-kme_397.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a0379-kme_397.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a0379-kme_397.png,LCDP
raed2fdc8t,-1,raed2fdc8t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/raed2fdc8t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/raed2fdc8t.png,LCDP
rf35917f8t,-1,rf35917f8t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/rf35917f8t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/rf35917f8t.png,LCDP
re6f7ef9ct,-1,re6f7ef9ct.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/re6f7ef9ct.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/re6f7ef9ct.png,LCDP
r9f264b16t,-1,r9f264b16t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r9f264b16t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r9f264b16t.png,LCDP
r990d256at,1,r990d256at.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r990d256at.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r990d256at.png,LCDP
a2972-_DSC6416,1,a2972-_DSC6416.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a2972-_DSC6416.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a2972-_DSC6416.png,LCDP
r08b05c94t,1,r08b05c94t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r08b05c94t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r08b05c94t.png,LCDP
a1379-_DSC5348 (original),-1,a1379-_DSC5348 (original).png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a1379-_DSC5348 (original).png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a1379-_DSC5348 (original).png,LCDP
r8a91b388t,1,r8a91b388t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r8a91b388t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r8a91b388t.png,LCDP
r3e8d174ct,1,r3e8d174ct.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r3e8d174ct.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r3e8d174ct.png,LCDP
a0593-kme_031,1,a0593-kme_031.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a0593-kme_031.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a0593-kme_031.png,LCDP
a4593-kme_0276,-1,a4593-kme_0276.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4593-kme_0276.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4593-kme_0276.png,LCDP
a2694-IMG_2050,-1,a2694-IMG_2050.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a2694-IMG_2050.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a2694-IMG_2050.png,LCDP
a1196-IMG_5049,-1,a1196-IMG_5049.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a1196-IMG_5049.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a1196-IMG_5049.png,LCDP
a2837-07-12-02-at-11h35m49s-_MG_8848,1,a2837-07-12-02-at-11h35m49s-_MG_8848.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a2837-07-12-02-at-11h35m49s-_MG_8848.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a2837-07-12-02-at-11h35m49s-_MG_8848.png,LCDP
rd45a8109t,1,rd45a8109t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/rd45a8109t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/rd45a8109t.png,LCDP
a4451-Duggan_080821_1263,1,a4451-Duggan_080821_1263.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4451-Duggan_080821_1263.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4451-Duggan_080821_1263.png,LCDP
