,Ex,filename,filepath,gtpath,SICEV2
541,-1,541.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/541.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/541.JPG,SICEV2
541,1,541.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/541.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/541.JPG,SICEV2
49,-1,49.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/49.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/49.JPG,SICEV2
49,1,49.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/49.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/49.JPG,SICEV2
407,-1,407.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/407.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/407.JPG,SICEV2
407,1,407.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/407.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/407.JPG,SICEV2
105,-1,105.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/105.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/105.JPG,SICEV2
105,1,105.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/105.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/105.JPG,SICEV2
85,-1,85.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/85.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/85.JPG,SICEV2
85,1,85.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/85.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/85.JPG,SICEV2
231,-1,231.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/231.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/231.JPG,SICEV2
231,1,231.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/231.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/231.JPG,SICEV2
340,-1,340.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/340.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/340.JPG,SICEV2
340,1,340.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/340.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/340.JPG,SICEV2
6,-1,6.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/6.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/6.JPG,SICEV2
6,1,6.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/6.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/6.JPG,SICEV2
149,-1,149.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/149.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/149.JPG,SICEV2
149,1,149.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/149.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/149.JPG,SICEV2
121,-1,121.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/121.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/121.JPG,SICEV2
121,1,121.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/121.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/121.JPG,SICEV2
538,-1,538.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/538.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/538.JPG,SICEV2
538,1,538.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/538.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/538.JPG,SICEV2
521,-1,521.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/521.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/521.JPG,SICEV2
521,1,521.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/521.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/521.JPG,SICEV2
426,-1,426.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/426.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/426.JPG,SICEV2
426,1,426.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/426.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/426.JPG,SICEV2
504,-1,504.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/504.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/504.JPG,SICEV2
504,1,504.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/504.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/504.JPG,SICEV2
449,-1,449.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/449.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/449.JPG,SICEV2
449,1,449.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/449.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/449.JPG,SICEV2
315,-1,315.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/315.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/315.JPG,SICEV2
315,1,315.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/315.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/315.JPG,SICEV2
576,-1,576.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/576.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/576.JPG,SICEV2
576,1,576.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/576.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/576.JPG,SICEV2
441,-1,441.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/441.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/441.JPG,SICEV2
441,1,441.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/441.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/441.JPG,SICEV2
106,-1,106.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/106.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/106.JPG,SICEV2
106,1,106.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/106.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/106.JPG,SICEV2
249,-1,249.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/249.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/249.JPG,SICEV2
249,1,249.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/249.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/249.JPG,SICEV2
288,-1,288.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/288.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/288.JPG,SICEV2
288,1,288.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/288.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/288.JPG,SICEV2
385,-1,385.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/385.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/385.JPG,SICEV2
385,1,385.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/385.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/385.JPG,SICEV2
160,-1,160.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/160.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/160.JPG,SICEV2
160,1,160.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/160.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/160.JPG,SICEV2
124,-1,124.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/124.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/124.JPG,SICEV2
124,1,124.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/124.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/124.JPG,SICEV2
321,-1,321.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/321.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/321.JPG,SICEV2
321,1,321.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/321.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/321.JPG,SICEV2
560,-1,560.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/560.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/560.JPG,SICEV2
560,1,560.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/560.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/560.JPG,SICEV2
282,-1,282.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/282.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/282.JPG,SICEV2
282,1,282.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/282.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/282.JPG,SICEV2
446,-1,446.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/446.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/446.JPG,SICEV2
446,1,446.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/446.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/446.JPG,SICEV2
279,-1,279.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/279.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/279.JPG,SICEV2
279,1,279.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/279.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/279.JPG,SICEV2
77,-1,77.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/77.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/77.JPG,SICEV2
77,1,77.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/77.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/77.JPG,SICEV2
389,-1,389.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/389.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/389.JPG,SICEV2
389,1,389.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/389.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/389.JPG,SICEV2
326,-1,326.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/326.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/326.JPG,SICEV2
326,1,326.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/326.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/326.JPG,SICEV2
373,-1,373.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/373.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/373.JPG,SICEV2
373,1,373.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/373.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/373.JPG,SICEV2
48,-1,48.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/48.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/48.JPG,SICEV2
48,1,48.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/48.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/48.JPG,SICEV2
488,-1,488.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/488.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/488.JPG,SICEV2
488,1,488.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/488.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/488.JPG,SICEV2
345,-1,345.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/345.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/345.JPG,SICEV2
345,1,345.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/345.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/345.JPG,SICEV2
508,-1,508.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/508.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/508.JPG,SICEV2
508,1,508.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/508.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/508.JPG,SICEV2
241,-1,241.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/241.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/241.JPG,SICEV2
241,1,241.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/241.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/241.JPG,SICEV2
256,-1,256.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/256.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/256.JPG,SICEV2
256,1,256.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/256.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/256.JPG,SICEV2
425,-1,425.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/425.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/425.JPG,SICEV2
425,1,425.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/425.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/425.JPG,SICEV2
196,-1,196.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/196.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/196.JPG,SICEV2
196,1,196.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/196.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/196.JPG,SICEV2
21,-1,21.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/21.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/21.JPG,SICEV2
21,1,21.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/21.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/21.JPG,SICEV2
57,-1,57.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/57.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/57.JPG,SICEV2
57,1,57.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/57.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/57.JPG,SICEV2
74,-1,74.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/74.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/74.JPG,SICEV2
74,1,74.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/74.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/74.JPG,SICEV2
548,-1,548.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/548.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/548.JPG,SICEV2
548,1,548.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/548.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/548.JPG,SICEV2
323,-1,323.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/323.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/323.JPG,SICEV2
323,1,323.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/323.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/323.JPG,SICEV2
175,-1,175.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/175.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/175.JPG,SICEV2
175,1,175.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/175.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/175.JPG,SICEV2
537,-1,537.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/537.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/537.JPG,SICEV2
537,1,537.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/537.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/537.JPG,SICEV2
575,-1,575.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/575.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/575.JPG,SICEV2
575,1,575.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/575.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/575.JPG,SICEV2
458,-1,458.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/458.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/458.JPG,SICEV2
458,1,458.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/458.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/458.JPG,SICEV2
533,-1,533.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/533.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/533.JPG,SICEV2
533,1,533.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/533.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/533.JPG,SICEV2
173,-1,173.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/173.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/173.JPG,SICEV2
173,1,173.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/173.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/173.JPG,SICEV2
482,-1,482.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/482.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/482.JPG,SICEV2
482,1,482.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/482.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/482.JPG,SICEV2
511,-1,511.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/511.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/511.JPG,SICEV2
511,1,511.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/511.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/511.JPG,SICEV2
98,-1,98.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/98.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/98.JPG,SICEV2
98,1,98.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/98.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/98.JPG,SICEV2
514,-1,514.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/514.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/514.JPG,SICEV2
514,1,514.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/514.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/514.JPG,SICEV2
9,-1,9.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/9.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/9.JPG,SICEV2
9,1,9.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/9.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/9.JPG,SICEV2
50,-1,50.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/50.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/50.JPG,SICEV2
50,1,50.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/50.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/50.JPG,SICEV2
181,-1,181.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/181.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/181.JPG,SICEV2
181,1,181.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/181.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/181.JPG,SICEV2
292,-1,292.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/292.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/292.JPG,SICEV2
292,1,292.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/292.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/292.JPG,SICEV2
301,-1,301.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/301.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/301.JPG,SICEV2
301,1,301.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/301.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/301.JPG,SICEV2
32,-1,32.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/32.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/32.JPG,SICEV2
32,1,32.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/32.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/32.JPG,SICEV2
254,-1,254.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/254.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/254.JPG,SICEV2
254,1,254.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/254.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/254.JPG,SICEV2
507,-1,507.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/507.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/507.JPG,SICEV2
507,1,507.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/507.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/507.JPG,SICEV2
250,-1,250.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/250.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/250.JPG,SICEV2
250,1,250.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/250.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/250.JPG,SICEV2
95,-1,95.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/95.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/95.JPG,SICEV2
95,1,95.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/95.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/95.JPG,SICEV2
571,-1,571.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/571.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/571.JPG,SICEV2
571,1,571.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/571.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/571.JPG,SICEV2
463,-1,463.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/463.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/463.JPG,SICEV2
463,1,463.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/463.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/463.JPG,SICEV2
76,-1,76.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/76.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/76.JPG,SICEV2
76,1,76.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/76.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/76.JPG,SICEV2
536,-1,536.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/536.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/536.JPG,SICEV2
536,1,536.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/536.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/536.JPG,SICEV2
568,-1,568.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/568.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/568.JPG,SICEV2
568,1,568.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/568.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/568.JPG,SICEV2
58,-1,58.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/58.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/58.JPG,SICEV2
58,1,58.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/58.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/58.JPG,SICEV2
517,-1,517.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/517.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/517.JPG,SICEV2
517,1,517.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/517.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/517.JPG,SICEV2
168,-1,168.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/168.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/168.JPG,SICEV2
168,1,168.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/168.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/168.JPG,SICEV2
119,-1,119.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/119.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/119.JPG,SICEV2
119,1,119.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/119.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/119.JPG,SICEV2
166,-1,166.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/166.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/166.JPG,SICEV2
166,1,166.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/166.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/166.JPG,SICEV2
179,-1,179.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/179.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/179.JPG,SICEV2
179,1,179.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/179.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/179.JPG,SICEV2
176,-1,176.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/176.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/176.JPG,SICEV2
176,1,176.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/176.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/176.JPG,SICEV2
107,-1,107.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/107.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/107.JPG,SICEV2
107,1,107.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/107.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/107.JPG,SICEV2
252,-1,252.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/252.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/252.JPG,SICEV2
252,1,252.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/252.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/252.JPG,SICEV2
305,-1,305.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/305.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/305.JPG,SICEV2
305,1,305.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/305.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/305.JPG,SICEV2
39,-1,39.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/39.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/39.JPG,SICEV2
