,Ex,filename,filepath,gtpath,MSEC
106,-1,a2068-jmac_DSC2420_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2068-jmac_DSC2420_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2068-jmac_DSC2420.jpg,MSEC
107,-1,a2068-jmac_DSC2420_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2068-jmac_DSC2420_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2068-jmac_DSC2420.jpg,MSEC
108,1,a2068-jmac_DSC2420_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2068-jmac_DSC2420_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2068-jmac_DSC2420.jpg,MSEC
109,1,a2068-jmac_DSC2420_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2068-jmac_DSC2420_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2068-jmac_DSC2420.jpg,MSEC
110,0,a2254-kme_121_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2254-kme_121_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2254-kme_121.jpg,MSEC
111,-1,a2254-kme_121_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2254-kme_121_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2254-kme_121.jpg,MSEC
112,-1,a2254-kme_121_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2254-kme_121_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2254-kme_121.jpg,MSEC
113,1,a2254-kme_121_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2254-kme_121_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2254-kme_121.jpg,MSEC
114,1,a2254-kme_121_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2254-kme_121_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2254-kme_121.jpg,MSEC
115,0,a3018-jmac_MG_0481_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3018-jmac_MG_0481_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3018-jmac_MG_0481.jpg,MSEC
116,-1,a3018-jmac_MG_0481_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3018-jmac_MG_0481_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3018-jmac_MG_0481.jpg,MSEC
117,-1,a3018-jmac_MG_0481_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3018-jmac_MG_0481_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3018-jmac_MG_0481.jpg,MSEC
118,1,a3018-jmac_MG_0481_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3018-jmac_MG_0481_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3018-jmac_MG_0481.jpg,MSEC
119,1,a3018-jmac_MG_0481_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3018-jmac_MG_0481_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3018-jmac_MG_0481.jpg,MSEC
120,0,a2004-_DGW6393_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2004-_DGW6393_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2004-_DGW6393.jpg,MSEC
121,-1,a2004-_DGW6393_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2004-_DGW6393_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2004-_DGW6393.jpg,MSEC
122,-1,a2004-_DGW6393_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2004-_DGW6393_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2004-_DGW6393.jpg,MSEC
123,1,a2004-_DGW6393_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2004-_DGW6393_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2004-_DGW6393.jpg,MSEC
124,1,a2004-_DGW6393_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2004-_DGW6393_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2004-_DGW6393.jpg,MSEC
125,0,a1035-KE_-0073_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1035-KE_-0073_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1035-KE_-0073.jpg,MSEC
126,-1,a1035-KE_-0073_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1035-KE_-0073_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1035-KE_-0073.jpg,MSEC
127,-1,a1035-KE_-0073_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1035-KE_-0073_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1035-KE_-0073.jpg,MSEC
128,1,a1035-KE_-0073_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1035-KE_-0073_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1035-KE_-0073.jpg,MSEC
129,1,a1035-KE_-0073_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1035-KE_-0073_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1035-KE_-0073.jpg,MSEC
130,0,a4452-DSC_0084_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4452-DSC_0084_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4452-DSC_0084.jpg,MSEC
131,-1,a4452-DSC_0084_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4452-DSC_0084_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4452-DSC_0084.jpg,MSEC
132,-1,a4452-DSC_0084_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4452-DSC_0084_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4452-DSC_0084.jpg,MSEC
133,1,a4452-DSC_0084_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4452-DSC_0084_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4452-DSC_0084.jpg,MSEC
134,1,a4452-DSC_0084_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4452-DSC_0084_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4452-DSC_0084.jpg,MSEC
135,0,a3091-_DGW6408_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3091-_DGW6408_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3091-_DGW6408.jpg,MSEC
136,-1,a3091-_DGW6408_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3091-_DGW6408_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3091-_DGW6408.jpg,MSEC
137,-1,a3091-_DGW6408_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3091-_DGW6408_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3091-_DGW6408.jpg,MSEC
138,1,a3091-_DGW6408_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3091-_DGW6408_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3091-_DGW6408.jpg,MSEC
139,1,a3091-_DGW6408_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3091-_DGW6408_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3091-_DGW6408.jpg,MSEC
140,0,a0759-IMG_3533_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0759-IMG_3533_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0759-IMG_3533.jpg,MSEC
141,-1,a0759-IMG_3533_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0759-IMG_3533_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0759-IMG_3533.jpg,MSEC
142,-1,a0759-IMG_3533_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0759-IMG_3533_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0759-IMG_3533.jpg,MSEC
143,1,a0759-IMG_3533_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0759-IMG_3533_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0759-IMG_3533.jpg,MSEC
144,1,a0759-IMG_3533_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0759-IMG_3533_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0759-IMG_3533.jpg,MSEC
145,0,a0471-IMG_2901_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0471-IMG_2901_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0471-IMG_2901.jpg,MSEC
146,-1,a0471-IMG_2901_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0471-IMG_2901_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0471-IMG_2901.jpg,MSEC
147,-1,a0471-IMG_2901_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0471-IMG_2901_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0471-IMG_2901.jpg,MSEC
148,1,a0471-IMG_2901_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0471-IMG_2901_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0471-IMG_2901.jpg,MSEC
149,1,a0471-IMG_2901_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0471-IMG_2901_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0471-IMG_2901.jpg,MSEC
150,0,a0608-_DGW6367_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0608-_DGW6367_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0608-_DGW6367.jpg,MSEC
151,-1,a0608-_DGW6367_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0608-_DGW6367_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0608-_DGW6367.jpg,MSEC
152,-1,a0608-_DGW6367_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0608-_DGW6367_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0608-_DGW6367.jpg,MSEC
153,1,a0608-_DGW6367_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0608-_DGW6367_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0608-_DGW6367.jpg,MSEC
154,1,a0608-_DGW6367_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0608-_DGW6367_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0608-_DGW6367.jpg,MSEC
155,0,a3923-_DSC0095_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3923-_DSC0095_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3923-_DSC0095.jpg,MSEC
156,-1,a3923-_DSC0095_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3923-_DSC0095_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3923-_DSC0095.jpg,MSEC
157,-1,a3923-_DSC0095_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3923-_DSC0095_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3923-_DSC0095.jpg,MSEC
158,1,a3923-_DSC0095_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3923-_DSC0095_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3923-_DSC0095.jpg,MSEC
159,1,a3923-_DSC0095_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3923-_DSC0095_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3923-_DSC0095.jpg,MSEC
160,0,a1422-jn_2007_12_11__BU_CRUISE_043_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1422-jn_2007_12_11__BU_CRUISE_043_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1422-jn_2007_12_11__BU_CRUISE_043.jpg,MSEC
161,-1,a1422-jn_2007_12_11__BU_CRUISE_043_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1422-jn_2007_12_11__BU_CRUISE_043_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1422-jn_2007_12_11__BU_CRUISE_043.jpg,MSEC
162,-1,a1422-jn_2007_12_11__BU_CRUISE_043_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1422-jn_2007_12_11__BU_CRUISE_043_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1422-jn_2007_12_11__BU_CRUISE_043.jpg,MSEC
163,1,a1422-jn_2007_12_11__BU_CRUISE_043_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1422-jn_2007_12_11__BU_CRUISE_043_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1422-jn_2007_12_11__BU_CRUISE_043.jpg,MSEC
164,1,a1422-jn_2007_12_11__BU_CRUISE_043_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1422-jn_2007_12_11__BU_CRUISE_043_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1422-jn_2007_12_11__BU_CRUISE_043.jpg,MSEC
165,0,a0275-07-11-24-at-16h27m12s-_MG_6758_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0275-07-11-24-at-16h27m12s-_MG_6758_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0275-07-11-24-at-16h27m12s-_MG_6758.jpg,MSEC
166,-1,a0275-07-11-24-at-16h27m12s-_MG_6758_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0275-07-11-24-at-16h27m12s-_MG_6758_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0275-07-11-24-at-16h27m12s-_MG_6758.jpg,MSEC
167,-1,a0275-07-11-24-at-16h27m12s-_MG_6758_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0275-07-11-24-at-16h27m12s-_MG_6758_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0275-07-11-24-at-16h27m12s-_MG_6758.jpg,MSEC
168,1,a0275-07-11-24-at-16h27m12s-_MG_6758_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0275-07-11-24-at-16h27m12s-_MG_6758_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0275-07-11-24-at-16h27m12s-_MG_6758.jpg,MSEC
169,1,a0275-07-11-24-at-16h27m12s-_MG_6758_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0275-07-11-24-at-16h27m12s-_MG_6758_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0275-07-11-24-at-16h27m12s-_MG_6758.jpg,MSEC
170,0,a1995-jn_2007_12_15__BU_CRUISE_275_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1995-jn_2007_12_15__BU_CRUISE_275_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1995-jn_2007_12_15__BU_CRUISE_275.jpg,MSEC
171,-1,a1995-jn_2007_12_15__BU_CRUISE_275_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1995-jn_2007_12_15__BU_CRUISE_275_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1995-jn_2007_12_15__BU_CRUISE_275.jpg,MSEC
172,-1,a1995-jn_2007_12_15__BU_CRUISE_275_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1995-jn_2007_12_15__BU_CRUISE_275_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1995-jn_2007_12_15__BU_CRUISE_275.jpg,MSEC
173,1,a1995-jn_2007_12_15__BU_CRUISE_275_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1995-jn_2007_12_15__BU_CRUISE_275_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1995-jn_2007_12_15__BU_CRUISE_275.jpg,MSEC
174,1,a1995-jn_2007_12_15__BU_CRUISE_275_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1995-jn_2007_12_15__BU_CRUISE_275_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1995-jn_2007_12_15__BU_CRUISE_275.jpg,MSEC
175,0,a3473-jmac_MG_0161_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3473-jmac_MG_0161_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3473-jmac_MG_0161.jpg,MSEC
176,-1,a3473-jmac_MG_0161_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3473-jmac_MG_0161_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3473-jmac_MG_0161.jpg,MSEC
177,-1,a3473-jmac_MG_0161_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3473-jmac_MG_0161_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3473-jmac_MG_0161.jpg,MSEC
178,1,a3473-jmac_MG_0161_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3473-jmac_MG_0161_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3473-jmac_MG_0161.jpg,MSEC
179,1,a3473-jmac_MG_0161_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3473-jmac_MG_0161_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3473-jmac_MG_0161.jpg,MSEC
180,0,a0461-IMG_4232_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0461-IMG_4232_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0461-IMG_4232.jpg,MSEC
181,-1,a0461-IMG_4232_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0461-IMG_4232_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0461-IMG_4232.jpg,MSEC
182,-1,a0461-IMG_4232_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0461-IMG_4232_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0461-IMG_4232.jpg,MSEC
183,1,a0461-IMG_4232_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0461-IMG_4232_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0461-IMG_4232.jpg,MSEC
184,1,a0461-IMG_4232_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0461-IMG_4232_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0461-IMG_4232.jpg,MSEC
185,0,a1545-IMG_4787_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1545-IMG_4787_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1545-IMG_4787.jpg,MSEC
186,-1,a1545-IMG_4787_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1545-IMG_4787_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1545-IMG_4787.jpg,MSEC
187,-1,a1545-IMG_4787_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1545-IMG_4787_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1545-IMG_4787.jpg,MSEC
188,1,a1545-IMG_4787_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1545-IMG_4787_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1545-IMG_4787.jpg,MSEC
189,1,a1545-IMG_4787_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1545-IMG_4787_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1545-IMG_4787.jpg,MSEC
190,0,a0308-jmac_DSC3379_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0308-jmac_DSC3379_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0308-jmac_DSC3379.jpg,MSEC
191,-1,a0308-jmac_DSC3379_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0308-jmac_DSC3379_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0308-jmac_DSC3379.jpg,MSEC
192,-1,a0308-jmac_DSC3379_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0308-jmac_DSC3379_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0308-jmac_DSC3379.jpg,MSEC
193,1,a0308-jmac_DSC3379_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0308-jmac_DSC3379_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0308-jmac_DSC3379.jpg,MSEC
194,1,a0308-jmac_DSC3379_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0308-jmac_DSC3379_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0308-jmac_DSC3379.jpg,MSEC
195,0,a2541-050801_070150__I2E5488_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2541-050801_070150__I2E5488_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2541-050801_070150__I2E5488.jpg,MSEC
196,-1,a2541-050801_070150__I2E5488_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2541-050801_070150__I2E5488_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2541-050801_070150__I2E5488.jpg,MSEC
197,-1,a2541-050801_070150__I2E5488_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2541-050801_070150__I2E5488_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2541-050801_070150__I2E5488.jpg,MSEC
198,1,a2541-050801_070150__I2E5488_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2541-050801_070150__I2E5488_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2541-050801_070150__I2E5488.jpg,MSEC
199,1,a2541-050801_070150__I2E5488_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2541-050801_070150__I2E5488_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2541-050801_070150__I2E5488.jpg,MSEC
200,0,a1111-IMG_1114_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1111-IMG_1114_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1111-IMG_1114.jpg,MSEC
201,-1,a1111-IMG_1114_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1111-IMG_1114_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1111-IMG_1114.jpg,MSEC
202,-1,a1111-IMG_1114_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1111-IMG_1114_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1111-IMG_1114.jpg,MSEC
203,1,a1111-IMG_1114_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1111-IMG_1114_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1111-IMG_1114.jpg,MSEC
204,1,a1111-IMG_1114_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1111-IMG_1114_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1111-IMG_1114.jpg,MSEC
205,0,a4344-DSC_0483_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4344-DSC_0483_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4344-DSC_0483.jpg,MSEC
206,-1,a4344-DSC_0483_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4344-DSC_0483_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4344-DSC_0483.jpg,MSEC
207,-1,a4344-DSC_0483_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4344-DSC_0483_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4344-DSC_0483.jpg,MSEC
